showdate,set,position,songid,slug,trans_mark,gap,isjam,city,state,country,venueid,tourid,showlength,artist,times_played,last_played,debut
1990-01-28,1,9,129,communication-breakdown,,1,0,Burlington,VT,USA,21,60,21,Led Zeppelin,7.0,1990-10-20,1990-01-25
1990-01-28,2,10,679,wilson,", ",1,0,Burlington,VT,USA,21,60,21,Phish,294.0,2023-10-10,1986-10-12
1990-01-28,2,11,478,run-like-an-antelope,", ",1,0,Burlington,VT,USA,21,60,21,Phish,474.0,2023-10-15,1985-04-06
1990-01-28,2,12,84,bouncing-around-the-room,", ",1,0,Burlington,VT,USA,21,60,21,Phish,484.0,2023-10-06,1990-01-20
1990-01-28,2,13,103,caravan,", ",1,0,Burlington,VT,USA,21,60,21,Duke Ellington,43.0,1996-12-29,1990-01-20
1990-01-28,2,14,603,the-squirming-coil, > ,1,0,Burlington,VT,USA,21,60,21,Phish,367.0,2023-07-25,1990-01-20
1990-01-28,2,15,690,you-enjoy-myself, > ,1,0,Burlington,VT,USA,21,60,21,Phish,608.0,2023-10-08,1986-02-03
1990-01-28,2,16,48,bathtub-gin,", ",1,0,Burlington,VT,USA,21,60,21,Phish,298.0,2023-10-10,1989-05-26
1990-01-28,2,17,381,mikes-song, > ,1,0,Burlington,VT,USA,21,60,21,Phish,528.0,2023-10-10,1985-03-16
1990-01-28,2,18,273,i-am-hydrogen, > ,1,0,Burlington,VT,USA,21,60,21,Phish,345.0,2023-07-26,1985-04-06
1990-01-28,2,19,653,weekapaug-groove,,1,0,Burlington,VT,USA,21,60,21,Phish,502.0,2023-10-10,1988-07-23
1990-01-28,e,20,329,lawn-boy, > ,2,0,Burlington,VT,USA,21,60,21,Phish,219.0,2023-07-19,1989-11-30
1990-01-28,e,21,58,big-black-furry-creature-from-mars,,13,0,Burlington,VT,USA,21,60,21,Phish,132.0,2023-07-15,1987-08-21
1994-04-10,1,1,479,runaway-jim, > ,4,0,Buffalo,NY,USA,23,23,19,Phish,396.0,2023-10-14,1990-03-28
1994-04-10,1,2,307,its-ice,", ",2,0,Buffalo,NY,USA,23,23,19,Phish,246.0,2023-10-10,1991-09-25
1994-04-10,1,3,525,sparkle, > ,2,0,Buffalo,NY,USA,23,23,19,Phish,333.0,2023-09-01,1991-09-25
1994-04-10,1,4,529,split-open-and-melt,", ",2,0,Buffalo,NY,USA,23,23,19,Phish,339.0,2023-10-14,1989-02-17
1994-04-10,1,5,187,esther, > ,9,0,Buffalo,NY,USA,23,23,19,Phish,134.0,2023-09-01,1988-09-12
1994-04-10,1,6,110,chalk-dust-torture,", ",4,0,Buffalo,NY,USA,23,23,19,Phish,501.0,2023-10-14,1991-02-01
1994-04-10,1,7,276,i-didnt-know,", ",2,0,Buffalo,NY,USA,23,23,19,Phish,262.0,2023-07-23,1987-11-18
1994-04-10,1,8,490,scent-of-a-mule,", ",3,0,Buffalo,NY,USA,23,23,19,Phish,137.0,2022-09-01,1994-04-04
1994-04-10,1,9,174,down-with-disease,,2,0,Buffalo,NY,USA,23,23,19,Phish,304.0,2023-10-11,1993-12-31
1994-04-10,2,10,397,my-friend-my-friend, > ,9,0,Buffalo,NY,USA,23,23,19,Phish,167.0,2023-10-11,1992-03-06
1994-04-10,2,11,686,ya-mar,", ",4,0,Buffalo,NY,USA,23,23,19,Cyril Ferguson,230.0,2023-10-08,1987-02-21
1994-04-10,2,12,478,run-like-an-antelope, > ,3,0,Buffalo,NY,USA,23,23,19,Phish,474.0,2023-10-15,1985-04-06
1994-04-10,2,13,208,fluffhead,", ",4,0,Buffalo,NY,USA,23,23,19,Phish,277.0,2023-10-14,1984-12-01
1994-04-10,2,14,223,ginseng-sullivan,", ",3,0,Buffalo,NY,USA,23,23,19,Norman Blake,79.0,2019-06-21,1993-08-11
1994-04-10,2,15,286,i-wanna-be-like-you, > ,4,0,Buffalo,NY,USA,23,23,19,Louis Prima,9.0,1994-06-10,1994-04-04
1994-04-10,2,16,696,hold-your-head-up,", ",4,0,Buffalo,NY,USA,23,23,19,Argent,312.0,2023-07-29,1987-08-21
1994-04-10,2,17,250,harry-hood,,2,0,Buffalo,NY,USA,23,23,19,Phish,414.0,2023-10-13,1985-10-30
1994-04-10,e,18,84,bouncing-around-the-room,", ",2,0,Buffalo,NY,USA,23,23,19,Phish,484.0,2023-10-06,1990-01-20
1994-04-10,e,19,234,golgi-apparatus,,4,0,Buffalo,NY,USA,23,23,19,Phish,475.0,2023-10-13,1986-10-12
1994-04-11,1,1,103,caravan, > ,19,0,Durham,NH,USA,26,23,21,Duke Ellington,43.0,1996-12-29,1990-01-20
1994-04-11,1,2,438,poor-heart,", ",4,0,Durham,NH,USA,26,23,21,Phish,309.0,2023-07-18,1988-08-04
1994-04-11,1,3,209,foam,", ",3,0,Durham,NH,USA,26,23,21,Phish,352.0,2023-10-13,1988-10-29
1994-04-11,1,4,194,fast-enough-for-you,", ",10,0,Durham,NH,USA,26,23,21,Phish,77.0,2022-07-23,1992-11-19
1994-04-11,1,5,357,magilla,", ",2,0,Durham,NH,USA,26,23,21,Phish,71.0,2003-07-22,1990-09-13
1994-04-11,1,6,318,julius,", ",2,0,Durham,NH,USA,26,23,21,Phish,233.0,2023-10-06,1994-04-04
1994-04-11,1,7,227,glide, > ,3,0,Durham,NH,USA,26,23,21,Phish,116.0,2021-08-31,1991-09-27
1994-04-11,1,8,161,divided-sky,", ",6,0,Durham,NH,USA,26,23,21,Phish,433.0,2023-08-05,1987-05-11
1994-04-11,1,9,108,cavern,,2,0,Durham,NH,USA,26,23,21,Phish,472.0,2023-10-14,1990-03-28
1994-04-11,2,10,21,also-sprach-zarathustra, > ,8,0,Durham,NH,USA,26,23,21,"Strauss, as interpreted by Deodato",255.0,2023-10-07,1993-07-16
1994-04-11,2,11,364,maze,", ",3,0,Durham,NH,USA,26,23,21,Phish,333.0,2023-10-06,1992-03-06
1994-04-11,2,12,126,colonel-forbins-ascent, > ,8,0,Durham,NH,USA,26,23,21,Phish,127.0,2021-08-31,1988-03-12
1994-04-11,2,13,695,fly-famous-mockingbird,", ",8,0,Durham,NH,USA,26,23,21,Phish,127.0,2021-08-31,1988-02-07
1994-04-11,2,14,632,uncle-pen,", ",10,0,Durham,NH,USA,26,23,21,Bill Monroe,211.0,2017-08-05,1990-03-28
1994-04-11,2,15,483,sample-in-a-jar,", ",2,0,Durham,NH,USA,26,23,21,Phish,304.0,2023-10-14,1993-02-04
1994-04-11,2,16,56,big-ball-jam,", ",2,0,Durham,NH,USA,26,23,21,Phish,102.0,1994-12-09,1992-11-19
1994-04-11,2,17,690,you-enjoy-myself,", ",5,0,Durham,NH,USA,26,23,21,Phish,608.0,2023-10-08,1986-02-03
1994-04-11,2,18,24,amazing-grace,", ",2,0,Durham,NH,USA,26,23,21,Traditional,109.0,1998-10-03,1993-02-03
1994-04-11,2,19,592,the-oh-kee-pa-ceremony, > ,6,0,Durham,NH,USA,26,23,21,Phish,219.0,2022-07-30,1989-08-12
1994-04-11,2,20,545,suzy-greenberg,,3,0,Durham,NH,USA,26,23,21,Phish,448.0,2023-10-08,1987-02-13
1994-04-11,e,21,440,possum,,6,0,Durham,NH,USA,26,23,21,Phish,558.0,2023-10-11,1985-09-27
1990-02-09,1,1,234,golgi-apparatus,", ",18,0,Lancaster,PA,USA,28,60,24,Phish,475.0,2023-10-13,1986-10-12
1990-02-09,1,2,592,the-oh-kee-pa-ceremony, > ,7,0,Lancaster,PA,USA,28,60,24,Phish,219.0,2022-07-30,1989-08-12
1990-02-09,1,3,545,suzy-greenberg,", ",7,0,Lancaster,PA,USA,28,60,24,Phish,448.0,2023-10-08,1987-02-13
1990-02-09,1,4,690,you-enjoy-myself,", ",1,0,Lancaster,PA,USA,28,60,24,Phish,608.0,2023-10-08,1986-02-03
1990-02-09,1,5,646,walk-away,", ",1,0,Lancaster,PA,USA,28,60,24,The James Gang,91.0,2023-07-23,1988-07-23
1990-02-09,1,6,84,bouncing-around-the-room,", ",10,0,Lancaster,PA,USA,28,60,24,Phish,484.0,2023-10-06,1990-01-20
1990-02-09,1,7,8,acdc-bag,", ",11,0,Lancaster,PA,USA,28,60,24,Phish,329.0,2023-10-08,1986-04-01
1990-02-09,1,8,603,the-squirming-coil, > ,3,0,Lancaster,PA,USA,28,60,24,Phish,367.0,2023-07-25,1990-01-20
1990-02-09,1,9,381,mikes-song, > ,1,0,Lancaster,PA,USA,28,60,24,Phish,528.0,2023-10-10,1985-03-16
1990-02-09,1,10,273,i-am-hydrogen, > ,1,0,Lancaster,PA,USA,28,60,24,Phish,345.0,2023-07-26,1985-04-06
1990-02-09,1,11,653,weekapaug-groove,", ",1,0,Lancaster,PA,USA,28,60,24,Phish,502.0,2023-10-10,1988-07-23
1990-02-09,1,12,105,carolina,,3,0,Lancaster,PA,USA,28,60,24,Traditional,83.0,2019-12-06,1990-01-20
1990-02-09,2,13,158,dinner-and-a-movie,", ",23,0,Lancaster,PA,USA,28,60,24,Phish,149.0,2023-02-24,1987-11-19
1990-02-09,2,14,686,ya-mar,", ",11,0,Lancaster,PA,USA,28,60,24,Cyril Ferguson,230.0,2023-10-08,1987-02-21
1990-02-09,2,15,455,reba,", ",11,0,Lancaster,PA,USA,28,60,24,Phish,402.0,2023-10-10,1989-10-01
1990-02-09,2,16,679,wilson,", ",10,0,Lancaster,PA,USA,28,60,24,Phish,294.0,2023-10-10,1986-10-12
1990-02-09,2,17,556,take-the-a-train,", ",1,0,Lancaster,PA,USA,28,60,24,Duke Ellington,118.0,1994-04-13,1987-04-29
1990-02-09,2,18,22,alumni-blues, > ,3,0,Lancaster,PA,USA,28,60,24,Phish,112.0,2023-07-12,1985-03-16
1990-02-09,2,19,335,letter-to-jimmy-page, > ,3,0,Lancaster,PA,USA,28,60,24,Phish,97.0,2023-07-12,1985-04-06
1990-02-09,2,20,22,alumni-blues,", ",0,0,Lancaster,PA,USA,28,60,24,Phish,112.0,2023-07-12,1985-03-16
1990-02-09,2,21,209,foam,", ",3,0,Lancaster,PA,USA,28,60,24,Phish,352.0,2023-10-13,1988-10-29
1990-02-09,2,22,569,the-ballad-of-curtis-loew,", ",13,0,Lancaster,PA,USA,28,60,24,Lynyrd Skynyrd,47.0,2019-12-30,1987-04-29
1990-02-09,2,23,148,david-bowie,,7,0,Lancaster,PA,USA,28,60,24,Phish,468.0,2023-10-15,1986-10-31
1990-02-09,e,24,276,i-didnt-know,,5,0,Lancaster,PA,USA,28,60,24,Phish,262.0,2023-07-23,1987-11-18
1994-04-13,1,1,483,sample-in-a-jar,", ",0,0,New York,NY,USA,30,61,3,Phish,304.0,2023-10-14,1993-02-04
1994-04-13,1,2,174,down-with-disease,", ",0,0,New York,NY,USA,30,61,3,Phish,304.0,2023-10-11,1993-12-31
1994-04-13,1,3,462,rift,,0,0,New York,NY,USA,30,61,3,Phish,305.0,2023-10-13,1990-02-25
1990-02-10,1,1,158,dinner-and-a-movie,", ",1,0,Ardmore,PA,USA,29,60,22,Phish,149.0,2023-02-24,1987-11-19
1990-02-10,1,2,592,the-oh-kee-pa-ceremony, > ,1,0,Ardmore,PA,USA,29,60,22,Phish,219.0,2022-07-30,1989-08-12
1990-02-10,1,3,545,suzy-greenberg,", ",1,0,Ardmore,PA,USA,29,60,22,Phish,448.0,2023-10-08,1987-02-13
1990-02-10,1,4,690,you-enjoy-myself, > ,1,0,Ardmore,PA,USA,29,60,22,Phish,608.0,2023-10-08,1986-02-03
1990-02-10,1,5,48,bathtub-gin,", ",4,0,Ardmore,PA,USA,29,60,22,Phish,298.0,2023-10-10,1989-05-26
1990-02-10,1,6,84,bouncing-around-the-room,", ",1,0,Ardmore,PA,USA,29,60,22,Phish,484.0,2023-10-06,1990-01-20
1990-02-10,1,7,440,possum,", ",2,0,Ardmore,PA,USA,29,60,22,Phish,558.0,2023-10-11,1985-09-27
1990-02-10,1,8,105,carolina,", ",1,0,Ardmore,PA,USA,29,60,22,Traditional,83.0,2019-12-06,1990-01-20
1990-02-10,1,9,130,contact,", ",6,0,Ardmore,PA,USA,29,60,22,Phish,172.0,2022-06-03,1988-06-15
1990-02-10,1,10,148,david-bowie,,1,0,Ardmore,PA,USA,29,60,22,Phish,468.0,2023-10-15,1986-10-31
1990-02-10,2,11,327,la-grange,", ",11,0,Ardmore,PA,USA,29,60,22,ZZ Top,82.0,2012-07-08,1987-08-09
1990-02-10,2,12,187,esther, > ,13,0,Ardmore,PA,USA,29,60,22,Phish,134.0,2023-09-01,1988-09-12
1990-02-10,2,13,8,acdc-bag,", ",1,0,Ardmore,PA,USA,29,60,22,Phish,329.0,2023-10-08,1986-04-01
1990-02-10,2,14,472,rocky-top,", ",24,0,Ardmore,PA,USA,29,60,22,Osborne Brothers,205.0,2019-12-28,1987-09-21
1990-02-10,2,15,248,happy-birthday-to-you,", ",51,0,Ardmore,PA,USA,29,60,22,Traditional,22.0,2023-07-23,1983-12-02
1990-02-10,2,16,171,donna-lee,", ",2,0,Ardmore,PA,USA,29,60,22,Charlie Parker,25.0,1993-07-25,1988-10-29
1990-02-10,2,17,195,fee, > ,8,0,Ardmore,PA,USA,29,60,22,Phish,285.0,2023-02-25,1987-08-09
1990-02-10,2,18,381,mikes-song, > ,1,0,Ardmore,PA,USA,29,60,22,Phish,528.0,2023-10-10,1985-03-16
1990-02-10,2,19,273,i-am-hydrogen, > ,1,0,Ardmore,PA,USA,29,60,22,Phish,345.0,2023-07-26,1985-04-06
1990-02-10,2,20,653,weekapaug-groove,,1,0,Ardmore,PA,USA,29,60,22,Phish,502.0,2023-10-10,1988-07-23
1990-02-10,e,21,276,i-didnt-know,", ",1,0,Ardmore,PA,USA,29,60,22,Phish,262.0,2023-07-23,1987-11-18
1990-02-10,e,22,262,highway-to-hell,,10,0,Ardmore,PA,USA,29,60,22,AC/DC,77.0,2009-08-16,1989-10-01
1990-02-15,1,1,105,carolina,", ",1,0,Providence,RI,USA,32,60,16,Traditional,83.0,2019-12-06,1990-01-20
1990-02-15,1,2,592,the-oh-kee-pa-ceremony, > ,1,0,Providence,RI,USA,32,60,16,Phish,219.0,2022-07-30,1989-08-12
1990-02-15,1,3,545,suzy-greenberg,", ",1,0,Providence,RI,USA,32,60,16,Phish,448.0,2023-10-08,1987-02-13
1990-02-15,1,4,161,divided-sky,", ",9,0,Providence,RI,USA,32,60,16,Phish,433.0,2023-08-05,1987-05-11
1990-02-15,1,5,158,dinner-and-a-movie, > ,1,0,Providence,RI,USA,32,60,16,Phish,149.0,2023-02-24,1987-11-19
1990-02-15,1,6,103,caravan,", ",9,0,Providence,RI,USA,32,60,16,Duke Ellington,43.0,1996-12-29,1990-01-20
1990-02-15,1,7,48,bathtub-gin,", ",1,0,Providence,RI,USA,32,60,16,Phish,298.0,2023-10-10,1989-05-26
1990-02-15,1,8,381,mikes-song, > ,1,0,Providence,RI,USA,32,60,16,Phish,528.0,2023-10-10,1985-03-16
1990-02-15,1,9,273,i-am-hydrogen, > ,1,0,Providence,RI,USA,32,60,16,Phish,345.0,2023-07-26,1985-04-06
1990-02-15,1,10,653,weekapaug-groove,,1,0,Providence,RI,USA,32,60,16,Phish,502.0,2023-10-10,1988-07-23
1990-02-15,2,11,529,split-open-and-melt,", ",5,0,Providence,RI,USA,32,60,16,Phish,339.0,2023-10-14,1989-02-17
1990-02-15,2,12,84,bouncing-around-the-room, > ,1,0,Providence,RI,USA,32,60,16,Phish,484.0,2023-10-06,1990-01-20
1990-02-15,2,13,440,possum, > ,1,0,Providence,RI,USA,32,60,16,Phish,558.0,2023-10-11,1985-09-27
1990-02-15,2,14,209,foam,", ",2,0,Providence,RI,USA,32,60,16,Phish,352.0,2023-10-13,1988-10-29
1990-02-15,2,15,262,highway-to-hell,,1,0,Providence,RI,USA,32,60,16,AC/DC,77.0,2009-08-16,1989-10-01
1990-02-15,e,16,690,you-enjoy-myself,,1,0,Providence,RI,USA,32,60,16,Phish,608.0,2023-10-08,1986-02-03
1990-02-16,1,1,208,fluffhead,", ",13,0,Boston,MA,USA,33,60,16,Phish,277.0,2023-10-14,1984-12-01
1990-02-16,1,2,187,esther, > ,2,0,Boston,MA,USA,33,60,16,Phish,134.0,2023-09-01,1988-09-12
1990-02-16,1,3,381,mikes-song, > ,1,0,Boston,MA,USA,33,60,16,Phish,528.0,2023-10-10,1985-03-16
1990-02-16,1,4,273,i-am-hydrogen, > ,1,0,Boston,MA,USA,33,60,16,Phish,345.0,2023-07-26,1985-04-06
1990-02-16,1,5,653,weekapaug-groove,", ",1,0,Boston,MA,USA,33,60,16,Phish,502.0,2023-10-10,1988-07-23
1990-02-16,1,6,171,donna-lee,", ",2,0,Boston,MA,USA,33,60,16,Charlie Parker,25.0,1993-07-25,1988-10-29
1990-02-16,1,7,478,run-like-an-antelope,,13,0,Boston,MA,USA,33,60,16,Phish,474.0,2023-10-15,1985-04-06
1990-02-16,2,8,234,golgi-apparatus,", ",3,0,Boston,MA,USA,33,60,16,Phish,475.0,2023-10-13,1986-10-12
1990-02-16,2,9,103,caravan,", ",1,0,Boston,MA,USA,33,60,16,Duke Ellington,43.0,1996-12-29,1990-01-20
1990-02-16,2,10,84,bouncing-around-the-room,", ",1,0,Boston,MA,USA,33,60,16,Phish,484.0,2023-10-06,1990-01-20
1990-02-16,2,11,602,the-sloth,", ",17,0,Boston,MA,USA,33,60,16,Phish,175.0,2021-10-30,1987-08-09
1990-02-16,2,12,440,possum,", ",1,0,Boston,MA,USA,33,60,16,Phish,558.0,2023-10-11,1985-09-27
1990-02-16,2,13,569,the-ballad-of-curtis-loew, > ,3,0,Boston,MA,USA,33,60,16,Lynyrd Skynyrd,47.0,2019-12-30,1987-04-29
1990-02-16,2,14,586,the-lizards,,12,0,Boston,MA,USA,33,60,16,Phish,326.0,2023-08-04,1988-01-27
1990-02-16,e,15,105,carolina,", ",1,0,Boston,MA,USA,33,60,16,Traditional,83.0,2019-12-06,1990-01-20
1990-02-16,e,16,662,whipping-post,,16,0,Boston,MA,USA,33,60,16,The Allman Brothers Band,49.0,1999-07-25,1984-11-03
1994-04-13,1,1,96,buried-alive, > ,7,0,New York,NY,USA,31,23,21,Phish,165.0,2023-10-08,1990-09-13
1994-04-13,1,2,438,poor-heart,", ",1,0,New York,NY,USA,31,23,21,Phish,309.0,2023-07-18,1988-08-04
1994-04-13,1,3,538,stash,", ",3,0,New York,NY,USA,31,23,21,Phish,439.0,2023-10-15,1990-09-13
1994-04-13,1,4,586,the-lizards,", ",5,0,New York,NY,USA,31,23,21,Phish,326.0,2023-08-04,1988-01-27
1994-04-13,1,5,318,julius,", ",1,0,New York,NY,USA,31,23,21,Phish,233.0,2023-10-06,1994-04-04
1994-04-13,1,6,223,ginseng-sullivan,", ",2,0,New York,NY,USA,31,23,21,Norman Blake,79.0,2019-06-21,1993-08-11
1994-04-13,1,7,161,divided-sky,", ",1,0,New York,NY,USA,31,23,21,Phish,433.0,2023-08-05,1987-05-11
1994-04-13,1,8,234,golgi-apparatus,,2,0,New York,NY,USA,31,23,21,Phish,475.0,2023-10-13,1986-10-12
1994-04-13,2,9,191,faht,", ",19,0,New York,NY,USA,31,23,21,Phish,12.0,1995-12-02,1992-11-22
1994-04-13,2,10,575,the-curtain, > ,5,0,New York,NY,USA,31,23,21,Phish,123.0,2022-07-26,1988-02-24
1994-04-13,2,11,483,sample-in-a-jar,", ",1,0,New York,NY,USA,31,23,21,Phish,304.0,2023-10-14,1993-02-04
1994-04-13,2,12,455,reba,", ",3,0,New York,NY,USA,31,23,21,Phish,402.0,2023-10-10,1989-10-01
1994-04-13,2,13,56,big-ball-jam,", ",1,0,New York,NY,USA,31,23,21,Phish,102.0,1994-12-09,1992-11-19
1994-04-13,2,14,195,fee, -> ,3,0,New York,NY,USA,31,23,21,Phish,285.0,2023-02-25,1987-08-09
1994-04-13,2,15,556,take-the-a-train,", ",19,0,New York,NY,USA,31,23,21,Duke Ellington,118.0,1994-04-13,1987-04-29
1994-04-13,2,16,148,david-bowie,", ",4,0,New York,NY,USA,31,23,21,Phish,468.0,2023-10-15,1986-10-31
1994-04-13,2,17,448,purple-rain, > ,9,0,New York,NY,USA,31,23,21,Prince,32.0,2012-07-04,1993-07-16
1994-04-13,2,18,696,hold-your-head-up,", ",2,0,New York,NY,USA,31,23,21,Argent,312.0,2023-07-29,1987-08-21
1994-04-13,2,19,8,acdc-bag,,6,0,New York,NY,USA,31,23,21,Phish,329.0,2023-10-08,1986-04-01
1994-04-13,e,20,546,sweet-adeline,", ",5,0,New York,NY,USA,31,23,21,Artie Shaw,174.0,2016-12-29,1990-03-28
1994-04-13,e,21,235,good-times-bad-times,,9,0,New York,NY,USA,31,23,21,Led Zeppelin,228.0,2023-07-28,1986-12-06
1994-04-15,1,1,345,llama,", ",6,0,New York,NY,USA,31,23,22,Phish,317.0,2023-10-07,1990-10-27
1994-04-15,1,2,239,guelah-papyrus,", ",7,0,New York,NY,USA,31,23,22,Phish,205.0,2022-07-22,1991-02-01
1994-04-15,1,3,430,paul-and-silas, > ,11,0,New York,NY,USA,31,23,22,Josh White,91.0,2016-07-22,1990-09-13
1994-04-15,1,4,250,harry-hood,", ",4,0,New York,NY,USA,31,23,22,Phish,414.0,2023-10-13,1985-10-30
1994-04-15,1,5,679,wilson, > ,5,0,New York,NY,USA,31,23,22,Phish,294.0,2023-10-10,1986-10-12
1994-04-15,1,6,110,chalk-dust-torture,", ",4,0,New York,NY,USA,31,23,22,Phish,501.0,2023-10-14,1991-02-01
1994-04-15,1,7,84,bouncing-around-the-room,", ",4,0,New York,NY,USA,31,23,22,Phish,484.0,2023-10-06,1990-01-20
1994-04-15,1,8,307,its-ice, > ,4,0,New York,NY,USA,31,23,22,Phish,246.0,2023-10-10,1991-09-25
1994-04-15,1,9,174,down-with-disease,,1,0,New York,NY,USA,31,23,22,Phish,304.0,2023-10-11,1993-12-31
1994-04-15,2,10,364,maze,", ",3,0,New York,NY,USA,31,23,22,Phish,333.0,2023-10-06,1992-03-06
1994-04-15,2,11,297,if-i-could,", ",6,0,New York,NY,USA,31,23,22,Phish,65.0,2023-07-14,1994-04-04
1994-04-15,2,12,592,the-oh-kee-pa-ceremony, > ,3,0,New York,NY,USA,31,23,22,Phish,219.0,2022-07-30,1989-08-12
1994-04-15,2,13,545,suzy-greenberg, > ,3,0,New York,NY,USA,31,23,22,Phish,448.0,2023-10-08,1987-02-13
1994-04-15,2,14,584,the-landlady,", ",9,0,New York,NY,USA,31,23,22,Phish,214.0,2022-08-14,1990-09-13
1994-04-15,2,15,318,julius,", ",2,0,New York,NY,USA,31,23,22,Phish,233.0,2023-10-06,1994-04-04
1994-04-15,2,16,683,wolfmans-brother, -> ,7,0,New York,NY,USA,31,23,22,Phish,229.0,2023-10-06,1994-04-04
1994-04-15,2,17,22,alumni-blues, > ,301,0,New York,NY,USA,31,23,22,Phish,112.0,2023-07-12,1985-03-16
1994-04-15,2,18,286,i-wanna-be-like-you, > ,4,0,New York,NY,USA,31,23,22,Louis Prima,9.0,1994-06-10,1994-04-04
1994-04-15,2,19,696,hold-your-head-up,", ",2,0,New York,NY,USA,31,23,22,Argent,312.0,2023-07-29,1987-08-21
1994-04-15,2,20,108,cavern,,3,0,New York,NY,USA,31,23,22,Phish,472.0,2023-10-14,1990-03-28
1994-04-15,e,21,357,magilla,", ",3,0,New York,NY,USA,31,23,22,Phish,71.0,2003-07-22,1990-09-13
1994-04-15,e,22,24,amazing-grace,,3,0,New York,NY,USA,31,23,22,Traditional,109.0,1998-10-03,1993-02-03
1994-04-14,1,1,479,runaway-jim,", ",3,0,New York,NY,USA,31,23,19,Phish,396.0,2023-10-14,1990-03-28
1994-04-14,1,2,209,foam,", ",2,0,New York,NY,USA,31,23,19,Phish,352.0,2023-10-13,1988-10-29
1994-04-14,1,3,525,sparkle, > ,3,0,New York,NY,USA,31,23,19,Phish,333.0,2023-09-01,1991-09-25
1994-04-14,1,4,174,down-with-disease,", ",3,0,New York,NY,USA,31,23,19,Phish,304.0,2023-10-11,1993-12-31
1994-04-14,1,5,227,glide, > ,2,0,New York,NY,USA,31,23,19,Phish,116.0,2021-08-31,1991-09-27
1994-04-14,1,6,462,rift, > ,4,0,New York,NY,USA,31,23,19,Phish,305.0,2023-10-13,1990-02-25
1994-04-14,1,7,153,demand,", ",4,0,New York,NY,USA,31,23,19,Phish,16.0,2016-07-20,1994-04-09
1994-04-14,1,8,529,split-open-and-melt,", ",3,0,New York,NY,USA,31,23,19,Phish,339.0,2023-10-14,1989-02-17
1994-04-14,1,9,603,the-squirming-coil,,4,0,New York,NY,USA,31,23,19,Phish,367.0,2023-07-25,1990-01-20
1994-04-14,2,10,21,also-sprach-zarathustra, > ,2,0,New York,NY,USA,31,23,19,"Strauss, as interpreted by Deodato",255.0,2023-10-07,1993-07-16
1994-04-14,2,11,478,run-like-an-antelope,", ",3,0,New York,NY,USA,31,23,19,Phish,474.0,2023-10-15,1985-04-06
1994-04-14,2,12,582,the-horse, > ,5,0,New York,NY,USA,31,23,19,Phish,170.0,2022-07-23,1992-03-07
1994-04-14,2,13,507,silent-in-the-morning, > ,5,0,New York,NY,USA,31,23,19,Phish,185.0,2022-07-23,1992-03-07
1994-04-14,2,14,490,scent-of-a-mule,", ",3,0,New York,NY,USA,31,23,19,Phish,137.0,2022-09-01,1994-04-04
1994-04-14,2,15,690,you-enjoy-myself,", ",2,0,New York,NY,USA,31,23,19,Phish,608.0,2023-10-08,1986-02-03
1994-04-14,2,16,406,nellie-kane,", ",4,0,New York,NY,USA,31,23,19,Hot Rize,73.0,2021-08-06,1993-02-23
1994-04-14,2,17,163,dog-faced-boy,", ",829,0,New York,NY,USA,31,23,19,Phish,54.0,2021-10-30,1994-04-14
1994-04-14,2,18,512,slave-to-the-traffic-light,,4,0,New York,NY,USA,31,23,19,Phish,278.0,2023-10-10,1984-12-01
1994-04-14,e,19,472,rocky-top,,10,0,New York,NY,USA,31,23,19,Osborne Brothers,205.0,2019-12-28,1987-09-21
1994-04-16,1,1,479,runaway-jim,", ",2,0,Amherst,MA,USA,34,23,20,Phish,396.0,2023-10-14,1990-03-28
1994-04-16,1,2,195,fee,", ",3,0,Amherst,MA,USA,34,23,20,Phish,285.0,2023-02-25,1987-08-09
1994-04-16,1,3,38,axilla-part-ii, > ,831,0,Amherst,MA,USA,34,23,20,Phish,51.0,2023-08-02,1994-04-16
1994-04-16,1,4,462,rift,", ",2,0,Amherst,MA,USA,34,23,20,Phish,305.0,2023-10-13,1990-02-25
1994-04-16,1,5,538,stash,", ",3,0,Amherst,MA,USA,34,23,20,Phish,439.0,2023-10-15,1990-09-13
1994-04-16,1,6,208,fluffhead,", ",5,0,Amherst,MA,USA,34,23,20,Phish,277.0,2023-10-14,1984-12-01
1994-04-16,1,7,406,nellie-kane, > ,2,0,Amherst,MA,USA,34,23,20,Hot Rize,73.0,2021-08-06,1993-02-23
1994-04-16,1,8,478,run-like-an-antelope,,2,0,Amherst,MA,USA,34,23,20,Phish,474.0,2023-10-15,1985-04-06
1994-04-16,2,9,483,sample-in-a-jar,", ",3,0,Amherst,MA,USA,34,23,20,Phish,304.0,2023-10-14,1993-02-04
1994-04-16,2,10,438,poor-heart, > ,3,0,Amherst,MA,USA,34,23,20,Phish,309.0,2023-07-18,1988-08-04
1994-04-16,2,11,627,tweezer, -> ,9,0,Amherst,MA,USA,34,23,20,Phish,395.0,2023-10-15,1990-03-28
1994-04-16,2,12,586,the-lizards,", ",3,0,Amherst,MA,USA,34,23,20,Phish,326.0,2023-08-04,1988-01-27
1994-04-16,2,13,318,julius,", ",1,0,Amherst,MA,USA,34,23,20,Phish,233.0,2023-10-06,1994-04-04
1994-04-16,2,14,84,bouncing-around-the-room,", ",1,0,Amherst,MA,USA,34,23,20,Phish,484.0,2023-10-06,1990-01-20
